Scenario,State,Average Size,NumberCAFOs,OSTARA,MULTIFORM,NURESYS,CRYSTALACTOR,PROC,MAPHEX,% OSTARA installed,% MULTIFORM installed,% NURESYS installed,% CRYSTALACTOR installed,% PROC installed,% MAPHEX installed,Number profitable OSTARA,Number profitable MULTIFORM,Number profitable NURESYS,Number profitable CRYSTALACTOR,Number profitable PROC,Number profitable MAPHEX,Total profitable,% OSTARA Profitable,% MULTIFORM Profitable,% NURESYS Profitable,% CRYSTALACTOR Profitable,% PROC Profitable,% MAPHEX Profitable,% Profitable (total),Number recommended OSTARA,Number recommended MULTIFORM,Number recommended NURESYS,Number recommended CRYSTALACTOR,Number recommended PROC,Number recommended MAPHEX,Total recommended,% OSTARA Recommended,% MULTIFORM Recommended,% NURESYS Recommended,% CRYSTALACTOR Recommended,% PROC Recommended,% MAPHEX Recommended,% Recommended (total)
Michigan_Merged_Results_Pcredits3_REC30,Michigan,2461.527777777778,144,0.0,112.0,30.0,2.0,0.0,0.0,0.0,77.77777777777779,20.833333333333336,1.3888888888888888,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,50.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Michigan_Merged_Results_Pcredits3_REC60,Michigan,2461.527777777778,144,0.0,113.0,29.0,2.0,0.0,0.0,0.0,78.47222222222221,20.13888888888889,1.3888888888888888,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Michigan_Merged_Results_Pcredits3_REC75,Michigan,2461.527777777778,144,0.0,113.0,30.0,1.0,0.0,0.0,0.0,78.47222222222221,20.833333333333336,0.6944444444444444,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Michigan_Merged_Results_Pcredits3_REC90,Michigan,2461.527777777778,144,0.0,113.0,30.0,1.0,0.0,0.0,0.0,78.47222222222221,20.833333333333336,0.6944444444444444,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,6.666666666666667,100.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Michigan_Merged_Results_Pcredits5_REC0_None.csv,Michigan,2461.527777777778,144,0.0,126.0,17.0,1.0,0.0,0.0,0.0,87.5,11.805555555555555,0.6944444444444444,0.0,0.0,0.0,0.0,17.0,1.0,0.0,0.0,18.0,0.0,0.0,100.0,100.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Michigan_Merged_Results_Pcredits5_REC120,Michigan,2461.527777777778,144,0.0,113.0,29.0,2.0,0.0,0.0,0.0,78.47222222222221,20.13888888888889,1.3888888888888888,0.0,0.0,0.0,0.0,28.0,2.0,0.0,0.0,30.0,0.0,0.0,96.55172413793103,100.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Michigan_Merged_Results_Pcredits5_REC30,Michigan,2461.527777777778,144,0.0,113.0,30.0,1.0,0.0,0.0,0.0,78.47222222222221,20.833333333333336,0.6944444444444444,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Michigan_Merged_Results_Pcredits5_REC60,Michigan,2461.527777777778,144,0.0,113.0,29.0,2.0,0.0,0.0,0.0,78.47222222222221,20.13888888888889,1.3888888888888888,0.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,11.0,0.0,0.0,31.03448275862069,100.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Michigan_Merged_Results_Pcredits5_REC75,Michigan,2461.527777777778,144,0.0,113.0,30.0,1.0,0.0,0.0,0.0,78.47222222222221,20.833333333333336,0.6944444444444444,0.0,0.0,0.0,0.0,17.0,1.0,0.0,0.0,18.0,0.0,0.0,56.666666666666664,100.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Michigan_Merged_Results_Pcredits5_REC90,Michigan,2461.527777777778,144,0.0,113.0,30.0,1.0,0.0,0.0,0.0,78.47222222222221,20.833333333333336,0.6944444444444444,0.0,0.0,0.0,0.0,22.0,1.0,0.0,0.0,23.0,0.0,0.0,73.33333333333333,100.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Michigan_Merged_Results_Pcredits22_REC30,Michigan,2461.527777777778,144,0.0,113.0,29.0,2.0,0.0,0.0,0.0,78.47222222222221,20.13888888888889,1.3888888888888888,0.0,0.0,0.0,103.0,29.0,2.0,0.0,0.0,134.0,0.0,91.1504424778761,100.0,100.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Minnesota_Merged_Results_Pcredits0_REC0_None.csv,Minnesota,634.2257565568258,1487,0.0,1476.0,0.0,11.0,0.0,0.0,0.0,99.26025554808339,0.0,0.7397444519166106,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Minnesota_Merged_Results_Pcredits0_REC120,Minnesota,634.2257565568258,1487,0.0,1476.0,0.0,11.0,0.0,0.0,0.0,99.26025554808339,0.0,0.7397444519166106,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,90.9090909090909,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Minnesota_Merged_Results_Pcredits0_REC30,Minnesota,634.2257565568258,1487,0.0,1476.0,0.0,11.0,0.0,0.0,0.0,99.26025554808339,0.0,0.7397444519166106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Minnesota_Merged_Results_Pcredits0_REC60,Minnesota,634.2257565568258,1487,0.0,1476.0,0.0,11.0,0.0,0.0,0.0,99.26025554808339,0.0,0.7397444519166106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Minnesota_Merged_Results_Pcredits0_REC75,Minnesota,634.2257565568258,1487,0.0,1476.0,0.0,11.0,0.0,0.0,0.0,99.26025554808339,0.0,0.7397444519166106,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,27.27272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Minnesota_Merged_Results_Pcredits0_REC90,Minnesota,634.2257565568258,1487,0.0,1476.0,0.0,11.0,0.0,0.0,0.0,99.26025554808339,0.0,0.7397444519166106,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,90.9090909090909,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Minnesota_Merged_Results_Pcredits11_REC0_None.csv,Minnesota,634.2257565568258,1487,0.0,1476.0,0.0,11.0,0.0,0.0,0.0,99.26025554808339,0.0,0.7397444519166106,0.0,0.0,0.0,7.0,0.0,11.0,0.0,0.0,18.0,0.0,0.47425474254742545,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Minnesota_Merged_Results_Pcredits11_REC120,Minnesota,634.2257565568258,1487,0.0,1476.0,0.0,11.0,0.0,0.0,0.0,99.26025554808339,0.0,0.7397444519166106,0.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0,12.0,0.0,0.06775067750677506,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Minnesota_Merged_Results_Pcredits11_REC30,Minnesota,634.2257565568258,1487,0.0,1476.0,0.0,11.0,0.0,0.0,0.0,99.26025554808339,0.0,0.7397444519166106,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Minnesota_Merged_Results_Pcredits11_REC60,Minnesota,634.2257565568258,1487,0.0,1476.0,0.0,11.0,0.0,0.0,0.0,99.26025554808339,0.0,0.7397444519166106,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Minnesota_Merged_Results_Pcredits11_REC75,Minnesota,634.2257565568258,1487,0.0,1476.0,0.0,11.0,0.0,0.0,0.0,99.26025554808339,0.0,0.7397444519166106,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Minnesota_Merged_Results_Pcredits11_REC90,Minnesota,634.2257565568258,1487,0.0,1476.0,0.0,11.0,0.0,0.0,0.0,99.26025554808339,0.0,0.7397444519166106,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Minnesota_Merged_Results_Pcredits1_REC0_None.csv,Minnesota,634.2257565568258,1487,0.0,1476.0,0.0,11.0,0.0,0.0,0.0,99.26025554808339,0.0,0.7397444519166106,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Minnesota_Merged_Results_Pcredits1_REC120,Minnesota,634.2257565568258,1487,0.0,1476.0,0.0,11.0,0.0,0.0,0.0,99.26025554808339,0.0,0.7397444519166106,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Minnesota_Merged_Results_Pcredits1_REC30,Minnesota,634.2257565568258,1487,0.0,1476.0,0.0,11.0,0.0,0.0,0.0,99.26025554808339,0.0,0.7397444519166106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Minnesota_Merged_Results_Pcredits1_REC60,Minnesota,634.2257565568258,1487,0.0,1476.0,0.0,11.0,0.0,0.0,0.0,99.26025554808339,0.0,0.7397444519166106,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,90.9090909090909,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Minnesota_Merged_Results_Pcredits1_REC75,Minnesota,634.2257565568258,1487,0.0,1476.0,0.0,11.0,0.0,0.0,0.0,99.26025554808339,0.0,0.7397444519166106,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,90.9090909090909,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Minnesota_Merged_Results_Pcredits1_REC90,Minnesota,634.2257565568258,1487,0.0,1476.0,0.0,11.0,0.0,0.0,0.0,99.26025554808339,0.0,0.7397444519166106,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,90.9090909090909,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Minnesota_Merged_Results_Pcredits22_REC0_None.csv,Minnesota,634.2257565568258,1487,0.0,1477.0,0.0,10.0,0.0,0.0,0.0,99.32750504371216,0.0,0.6724949562878278,0.0,0.0,0.0,855.0,0.0,10.0,0.0,0.0,865.0,0.0,57.88761002031144,0.0,100.0,0.0,0.0,58.0,0.0,1.0,0.0,10.0,0.0,0.0,11.0,0.0,0.06770480704129993,0.0,100.0,0.0,0.0,1.0
Minnesota_Merged_Results_Pcredits22_REC120,Minnesota,634.2257565568258,1487,0.0,1476.0,0.0,11.0,0.0,0.0,0.0,99.26025554808339,0.0,0.7397444519166106,0.0,0.0,0.0,216.0,0.0,11.0,0.0,0.0,227.0,0.0,14.634146341463413,0.0,100.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Minnesota_Merged_Results_Pcredits22_REC60,Minnesota,634.2257565568258,1487,0.0,1476.0,0.0,11.0,0.0,0.0,0.0,99.26025554808339,0.0,0.7397444519166106,0.0,0.0,0.0,96.0,0.0,11.0,0.0,0.0,107.0,0.0,6.504065040650407,0.0,100.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Minnesota_Merged_Results_Pcredits22_REC75,Minnesota,634.2257565568258,1487,0.0,1476.0,0.0,11.0,0.0,0.0,0.0,99.26025554808339,0.0,0.7397444519166106,0.0,0.0,0.0,110.0,0.0,11.0,0.0,0.0,121.0,0.0,7.452574525745257,0.0,100.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Minnesota_Merged_Results_Pcredits22_REC90,Minnesota,634.2257565568258,1487,0.0,1476.0,0.0,11.0,0.0,0.0,0.0,99.26025554808339,0.0,0.7397444519166106,0.0,0.0,0.0,118.0,0.0,11.0,0.0,0.0,129.0,0.0,7.994579945799458,0.0,100.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Minnesota_Merged_Results_Pcredits3_REC0_None.csv,Minnesota,634.2257565568258,1487,0.0,1476.0,0.0,11.0,0.0,0.0,0.0,99.26025554808339,0.0,0.7397444519166106,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Minnesota_Merged_Results_Pcredits3_REC120,Minnesota,634.2257565568258,1487,0.0,1474.0,2.0,11.0,0.0,0.0,0.0,99.12575655682583,0.13449899125756556,0.7397444519166106,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Minnesota_Merged_Results_Pcredits3_REC30,Minnesota,634.2257565568258,1487,0.0,1476.0,0.0,11.0,0.0,0.0,0.0,99.26025554808339,0.0,0.7397444519166106,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,90.9090909090909,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Minnesota_Merged_Results_Pcredits3_REC60,Minnesota,634.2257565568258,1487,0.0,1476.0,0.0,11.0,0.0,0.0,0.0,99.26025554808339,0.0,0.7397444519166106,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Minnesota_Merged_Results_Pcredits3_REC75,Minnesota,634.2257565568258,1487,0.0,1476.0,0.0,11.0,0.0,0.0,0.0,99.26025554808339,0.0,0.7397444519166106,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Minnesota_Merged_Results_Pcredits3_REC90,Minnesota,634.2257565568258,1487,0.0,1476.0,0.0,11.0,0.0,0.0,0.0,99.26025554808339,0.0,0.7397444519166106,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Minnesota_Merged_Results_Pcredits5_REC0_None.csv,Minnesota,634.2257565568258,1487,0.0,1476.0,0.0,11.0,0.0,0.0,0.0,99.26025554808339,0.0,0.7397444519166106,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Minnesota_Merged_Results_Pcredits5_REC120,Minnesota,634.2257565568258,1487,0.0,1476.0,0.0,11.0,0.0,0.0,0.0,99.26025554808339,0.0,0.7397444519166106,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Minnesota_Merged_Results_Pcredits5_REC30,Minnesota,634.2257565568258,1487,0.0,1476.0,0.0,11.0,0.0,0.0,0.0,99.26025554808339,0.0,0.7397444519166106,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Minnesota_Merged_Results_Pcredits5_REC60,Minnesota,634.2257565568258,1487,0.0,1476.0,0.0,11.0,0.0,0.0,0.0,99.26025554808339,0.0,0.7397444519166106,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Minnesota_Merged_Results_Pcredits5_REC75,Minnesota,634.2257565568258,1487,0.0,1476.0,0.0,11.0,0.0,0.0,0.0,99.26025554808339,0.0,0.7397444519166106,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Minnesota_Merged_Results_Pcredits5_REC90,Minnesota,634.2257565568258,1487,0.0,1476.0,0.0,11.0,0.0,0.0,0.0,99.26025554808339,0.0,0.7397444519166106,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Minnesota_Merged_Results_Pcredits22_REC30,Minnesota,634.2257565568258,1487,0.0,1476.0,0.0,11.0,0.0,0.0,0.0,99.26025554808339,0.0,0.7397444519166106,0.0,0.0,0.0,69.0,0.0,11.0,0.0,0.0,80.0,0.0,4.67479674796748,0.0,100.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ohio_Merged_Results_Pcredits0_REC0_None.csv,Ohio,2415.245283018868,53,0.0,50.0,1.0,2.0,0.0,0.0,0.0,94.33962264150944,1.8867924528301887,3.7735849056603774,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,100.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ohio_Merged_Results_Pcredits0_REC120,Ohio,2415.245283018868,53,0.0,47.0,4.0,2.0,0.0,0.0,0.0,88.67924528301887,7.547169811320755,3.7735849056603774,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,50.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ohio_Merged_Results_Pcredits0_REC30,Ohio,2415.245283018868,53,0.0,47.0,4.0,2.0,0.0,0.0,0.0,88.67924528301887,7.547169811320755,3.7735849056603774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ohio_Merged_Results_Pcredits0_REC60,Ohio,2415.245283018868,53,0.0,47.0,4.0,2.0,0.0,0.0,0.0,88.67924528301887,7.547169811320755,3.7735849056603774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ohio_Merged_Results_Pcredits0_REC75,Ohio,2415.245283018868,53,0.0,47.0,4.0,2.0,0.0,0.0,0.0,88.67924528301887,7.547169811320755,3.7735849056603774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ohio_Merged_Results_Pcredits0_REC90,Ohio,2415.245283018868,53,0.0,47.0,3.0,3.0,0.0,0.0,0.0,88.67924528301887,5.660377358490567,5.660377358490567,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,33.33333333333333,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ohio_Merged_Results_Pcredits11_REC0_None.csv,Ohio,2415.245283018868,53,0.0,50.0,1.0,2.0,0.0,0.0,0.0,94.33962264150944,1.8867924528301887,3.7735849056603774,0.0,0.0,0.0,41.0,1.0,2.0,0.0,0.0,44.0,0.0,82.0,100.0,100.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ohio_Merged_Results_Pcredits11_REC120,Ohio,2415.245283018868,53,0.0,47.0,4.0,2.0,0.0,0.0,0.0,88.67924528301887,7.547169811320755,3.7735849056603774,0.0,0.0,0.0,11.0,4.0,2.0,0.0,0.0,17.0,0.0,23.404255319148938,100.0,100.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ohio_Merged_Results_Pcredits11_REC30,Ohio,2415.245283018868,53,0.0,47.0,3.0,3.0,0.0,0.0,0.0,88.67924528301887,5.660377358490567,5.660377358490567,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,6.0,0.0,0.0,100.0,100.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ohio_Merged_Results_Pcredits11_REC60,Ohio,2415.245283018868,53,0.0,47.0,3.0,3.0,0.0,0.0,0.0,88.67924528301887,5.660377358490567,5.660377358490567,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,6.0,0.0,0.0,100.0,100.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ohio_Merged_Results_Pcredits11_REC75,Ohio,2415.245283018868,53,0.0,47.0,4.0,2.0,0.0,0.0,0.0,88.67924528301887,7.547169811320755,3.7735849056603774,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,6.0,0.0,0.0,100.0,100.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ohio_Merged_Results_Pcredits11_REC90,Ohio,2415.245283018868,53,0.0,47.0,3.0,3.0,0.0,0.0,0.0,88.67924528301887,5.660377358490567,5.660377358490567,0.0,0.0,0.0,2.0,3.0,3.0,0.0,0.0,8.0,0.0,4.25531914893617,100.0,100.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ohio_Merged_Results_Pcredits1_REC0_None.csv,Ohio,2415.245283018868,53,0.0,50.0,1.0,2.0,0.0,0.0,0.0,94.33962264150944,1.8867924528301887,3.7735849056603774,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,100.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ohio_Merged_Results_Pcredits1_REC120,Ohio,2415.245283018868,53,0.0,47.0,3.0,3.0,0.0,0.0,0.0,88.67924528301887,5.660377358490567,5.660377358490567,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,100.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ohio_Merged_Results_Pcredits1_REC30,Ohio,2415.245283018868,53,0.0,47.0,3.0,3.0,0.0,0.0,0.0,88.67924528301887,5.660377358490567,5.660377358490567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ohio_Merged_Results_Pcredits1_REC60,Ohio,2415.245283018868,53,0.0,47.0,3.0,3.0,0.0,0.0,0.0,88.67924528301887,5.660377358490567,5.660377358490567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
