Scenario,State,Average Size,NumberCAFOs,OSTARA,MULTIFORM,NURESYS,CRYSTALACTOR,PROC,MAPHEX,% OSTARA installed,% MULTIFORM installed,% NURESYS installed,% CRYSTALACTOR installed,% PROC installed,% MAPHEX installed,Number profitable OSTARA,Number profitable MULTIFORM,Number profitable NURESYS,Number profitable CRYSTALACTOR,Number profitable PROC,Number profitable MAPHEX,Total profitable,% OSTARA Profitable,% MULTIFORM Profitable,% NURESYS Profitable,% CRYSTALACTOR Profitable,% PROC Profitable,% MAPHEX Profitable,% Profitable (total),Number recommended OSTARA,Number recommended MULTIFORM,Number recommended NURESYS,Number recommended CRYSTALACTOR,Number recommended PROC,Number recommended MAPHEX,Total recommended,% OSTARA Recommended,% MULTIFORM Recommended,% NURESYS Recommended,% CRYSTALACTOR Recommended,% PROC Recommended,% MAPHEX Recommended,% Recommended (total),REC,PCredits
Minnesota_Merged_Results_Pcredits1_REC75_Electricity,Minnesota,634.2257565568257,1487,0.0,1476.0,0.0,11.0,0.0,0.0,0.0,99.2602555480834,0.0,0.7397444519166106,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,90.9090909090909,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,1.0
Minnesota_Merged_Results_Pcredits1_REC90_Electricity,Minnesota,634.2257565568257,1487,0.0,1476.0,0.0,11.0,0.0,0.0,0.0,99.2602555480834,0.0,0.7397444519166106,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,90.9090909090909,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,1.0
Minnesota_Merged_Results_Pcredits22_REC0_None,Minnesota,634.2257565568257,1487,0.0,1477.0,0.0,10.0,0.0,0.0,0.0,99.32750504371216,0.0,0.6724949562878278,0.0,0.0,0.0,855.0,0.0,10.0,0.0,0.0,865.0,0.0,57.88761002031144,0.0,100.0,0.0,0.0,58.0,0.0,1.0,0.0,10.0,0.0,0.0,11.0,0.0,0.06770480704129993,0.0,100.0,0.0,0.0,1.0,0.0,22.0
Minnesota_Merged_Results_Pcredits22_REC120_Electricity,Minnesota,634.2257565568257,1487,0.0,1476.0,0.0,11.0,0.0,0.0,0.0,99.2602555480834,0.0,0.7397444519166106,0.0,0.0,0.0,216.0,0.0,11.0,0.0,0.0,227.0,0.0,14.634146341463413,0.0,100.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,22.0
Minnesota_Merged_Results_Pcredits22_REC60_Electricity,Minnesota,634.2257565568257,1487,0.0,1476.0,0.0,11.0,0.0,0.0,0.0,99.2602555480834,0.0,0.7397444519166106,0.0,0.0,0.0,96.0,0.0,11.0,0.0,0.0,107.0,0.0,6.504065040650407,0.0,100.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,22.0
Minnesota_Merged_Results_Pcredits22_REC75_Electricity,Minnesota,634.2257565568257,1487,0.0,1476.0,0.0,11.0,0.0,0.0,0.0,99.2602555480834,0.0,0.7397444519166106,0.0,0.0,0.0,110.0,0.0,11.0,0.0,0.0,121.0,0.0,7.452574525745258,0.0,100.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,22.0
Minnesota_Merged_Results_Pcredits22_REC90_Electricity,Minnesota,634.2257565568257,1487,0.0,1476.0,0.0,11.0,0.0,0.0,0.0,99.2602555480834,0.0,0.7397444519166106,0.0,0.0,0.0,118.0,0.0,11.0,0.0,0.0,129.0,0.0,7.994579945799456,0.0,100.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,22.0
Minnesota_Merged_Results_Pcredits3_REC0_None,Minnesota,634.2257565568257,1487,0.0,1476.0,0.0,11.0,0.0,0.0,0.0,99.2602555480834,0.0,0.7397444519166106,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
Minnesota_Merged_Results_Pcredits3_REC120_Electricity,Minnesota,634.2257565568257,1487,0.0,1474.0,2.0,11.0,0.0,0.0,0.0,99.12575655682585,0.13449899125756554,0.7397444519166106,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,3.0
Minnesota_Merged_Results_Pcredits3_REC30_Electricity,Minnesota,634.2257565568257,1487,0.0,1476.0,0.0,11.0,0.0,0.0,0.0,99.2602555480834,0.0,0.7397444519166106,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,90.9090909090909,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,3.0
Minnesota_Merged_Results_Pcredits3_REC60_Electricity,Minnesota,634.2257565568257,1487,0.0,1476.0,0.0,11.0,0.0,0.0,0.0,99.2602555480834,0.0,0.7397444519166106,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,3.0
Minnesota_Merged_Results_Pcredits3_REC75_Electricity,Minnesota,634.2257565568257,1487,0.0,1476.0,0.0,11.0,0.0,0.0,0.0,99.2602555480834,0.0,0.7397444519166106,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,3.0
Minnesota_Merged_Results_Pcredits3_REC90_Electricity,Minnesota,634.2257565568257,1487,0.0,1476.0,0.0,11.0,0.0,0.0,0.0,99.2602555480834,0.0,0.7397444519166106,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,3.0
Minnesota_Merged_Results_Pcredits5_REC0_None,Minnesota,634.2257565568257,1487,0.0,1476.0,0.0,11.0,0.0,0.0,0.0,99.2602555480834,0.0,0.7397444519166106,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
Minnesota_Merged_Results_Pcredits5_REC120_Electricity,Minnesota,634.2257565568257,1487,0.0,1476.0,0.0,11.0,0.0,0.0,0.0,99.2602555480834,0.0,0.7397444519166106,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,5.0
Minnesota_Merged_Results_Pcredits5_REC30_Electricity,Minnesota,634.2257565568257,1487,0.0,1476.0,0.0,11.0,0.0,0.0,0.0,99.2602555480834,0.0,0.7397444519166106,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,5.0
Minnesota_Merged_Results_Pcredits5_REC60_Electricity,Minnesota,634.2257565568257,1487,0.0,1476.0,0.0,11.0,0.0,0.0,0.0,99.2602555480834,0.0,0.7397444519166106,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,5.0
Minnesota_Merged_Results_Pcredits5_REC75_Electricity,Minnesota,634.2257565568257,1487,0.0,1476.0,0.0,11.0,0.0,0.0,0.0,99.2602555480834,0.0,0.7397444519166106,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,5.0
Minnesota_Merged_Results_Pcredits5_REC90_Electricity,Minnesota,634.2257565568257,1487,0.0,1476.0,0.0,11.0,0.0,0.0,0.0,99.2602555480834,0.0,0.7397444519166106,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,5.0
Minnesota_Merged_Results_Pcredits22_REC30_Electricity,Minnesota,634.2257565568257,1487,0.0,1476.0,0.0,11.0,0.0,0.0,0.0,99.2602555480834,0.0,0.7397444519166106,0.0,0.0,0.0,69.0,0.0,11.0,0.0,0.0,80.0,0.0,4.674796747967481,0.0,100.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,22.0
Ohio_Merged_Results_Pcredits0_REC0_None,Ohio,2415.245283018868,53,0.0,50.0,1.0,2.0,0.0,0.0,0.0,94.33962264150944,1.8867924528301887,3.7735849056603774,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,100.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ohio_Merged_Results_Pcredits0_REC120_Electricity,Ohio,2415.245283018868,53,0.0,47.0,4.0,2.0,0.0,0.0,0.0,88.67924528301887,7.547169811320754,3.7735849056603774,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,50.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0
Ohio_Merged_Results_Pcredits0_REC30_Electricity,Ohio,2415.245283018868,53,0.0,47.0,4.0,2.0,0.0,0.0,0.0,88.67924528301887,7.547169811320754,3.7735849056603774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0
Ohio_Merged_Results_Pcredits0_REC60_Electricity,Ohio,2415.245283018868,53,0.0,47.0,4.0,2.0,0.0,0.0,0.0,88.67924528301887,7.547169811320754,3.7735849056603774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0
Ohio_Merged_Results_Pcredits0_REC75_Electricity,Ohio,2415.245283018868,53,0.0,47.0,4.0,2.0,0.0,0.0,0.0,88.67924528301887,7.547169811320754,3.7735849056603774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0
Ohio_Merged_Results_Pcredits0_REC90_Electricity,Ohio,2415.245283018868,53,0.0,47.0,3.0,3.0,0.0,0.0,0.0,88.67924528301887,5.6603773584905674,5.6603773584905674,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,33.33333333333333,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0
Ohio_Merged_Results_Pcredits11_REC0_None,Ohio,2415.245283018868,53,0.0,50.0,1.0,2.0,0.0,0.0,0.0,94.33962264150944,1.8867924528301887,3.7735849056603774,0.0,0.0,0.0,41.0,1.0,2.0,0.0,0.0,44.0,0.0,82.0,100.0,100.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
Ohio_Merged_Results_Pcredits11_REC120_Electricity,Ohio,2415.245283018868,53,0.0,47.0,4.0,2.0,0.0,0.0,0.0,88.67924528301887,7.547169811320754,3.7735849056603774,0.0,0.0,0.0,11.0,4.0,2.0,0.0,0.0,17.0,0.0,23.40425531914893,100.0,100.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,11.0
Ohio_Merged_Results_Pcredits11_REC30_Electricity,Ohio,2415.245283018868,53,0.0,47.0,3.0,3.0,0.0,0.0,0.0,88.67924528301887,5.6603773584905674,5.6603773584905674,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,6.0,0.0,0.0,100.0,100.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,11.0
Ohio_Merged_Results_Pcredits11_REC60_Electricity,Ohio,2415.245283018868,53,0.0,47.0,3.0,3.0,0.0,0.0,0.0,88.67924528301887,5.6603773584905674,5.6603773584905674,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,6.0,0.0,0.0,100.0,100.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,11.0
Ohio_Merged_Results_Pcredits11_REC75_Electricity,Ohio,2415.245283018868,53,0.0,47.0,4.0,2.0,0.0,0.0,0.0,88.67924528301887,7.547169811320754,3.7735849056603774,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,6.0,0.0,0.0,100.0,100.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,11.0
Ohio_Merged_Results_Pcredits11_REC90_Electricity,Ohio,2415.245283018868,53,0.0,47.0,3.0,3.0,0.0,0.0,0.0,88.67924528301887,5.6603773584905674,5.6603773584905674,0.0,0.0,0.0,2.0,3.0,3.0,0.0,0.0,8.0,0.0,4.25531914893617,100.0,100.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,11.0
Ohio_Merged_Results_Pcredits1_REC0_None,Ohio,2415.245283018868,53,0.0,50.0,1.0,2.0,0.0,0.0,0.0,94.33962264150944,1.8867924528301887,3.7735849056603774,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,100.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Ohio_Merged_Results_Pcredits1_REC120_Electricity,Ohio,2415.245283018868,53,0.0,47.0,3.0,3.0,0.0,0.0,0.0,88.67924528301887,5.6603773584905674,5.6603773584905674,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,100.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,1.0
Ohio_Merged_Results_Pcredits1_REC30_Electricity,Ohio,2415.245283018868,53,0.0,47.0,3.0,3.0,0.0,0.0,0.0,88.67924528301887,5.6603773584905674,5.6603773584905674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0
Ohio_Merged_Results_Pcredits1_REC60_Electricity,Ohio,2415.245283018868,53,0.0,47.0,3.0,3.0,0.0,0.0,0.0,88.67924528301887,5.6603773584905674,5.6603773584905674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,1.0
Ohio_Merged_Results_Pcredits1_REC75_Electricity,Ohio,2415.245283018868,53,0.0,47.0,4.0,2.0,0.0,0.0,0.0,88.67924528301887,7.547169811320754,3.7735849056603774,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,50.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,1.0
Ohio_Merged_Results_Pcredits1_REC90_Electricity,Ohio,2415.245283018868,53,0.0,47.0,4.0,2.0,0.0,0.0,0.0,88.67924528301887,7.547169811320754,3.7735849056603774,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,50.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,1.0
Ohio_Merged_Results_Pcredits22_REC0_None,Ohio,2415.245283018868,53,0.0,50.0,1.0,2.0,0.0,0.0,0.0,94.33962264150944,1.8867924528301887,3.7735849056603774,0.0,0.0,0.0,50.0,1.0,2.0,0.0,0.0,53.0,0.0,100.0,100.0,100.0,0.0,0.0,100.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,100.0,100.0,0.0,0.0,6.0,0.0,22.0
Ohio_Merged_Results_Pcredits22_REC30_Electricity,Ohio,2415.245283018868,53,0.0,47.0,4.0,2.0,0.0,0.0,0.0,88.67924528301887,7.547169811320754,3.7735849056603774,0.0,0.0,0.0,42.0,4.0,2.0,0.0,0.0,48.0,0.0,89.36170212765957,100.0,100.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,22.0
Ohio_Merged_Results_Pcredits22_REC60_Electricity,Ohio,2415.245283018868,53,0.0,47.0,4.0,2.0,0.0,0.0,0.0,88.67924528301887,7.547169811320754,3.7735849056603774,0.0,0.0,0.0,43.0,4.0,2.0,0.0,0.0,49.0,0.0,91.48936170212765,100.0,100.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,22.0
Ohio_Merged_Results_Pcredits22_REC75_Electricity,Ohio,2415.245283018868,53,0.0,47.0,4.0,2.0,0.0,0.0,0.0,88.67924528301887,7.547169811320754,3.7735849056603774,0.0,0.0,0.0,44.0,4.0,2.0,0.0,0.0,50.0,0.0,93.61702127659576,100.0,100.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,22.0
Ohio_Merged_Results_Pcredits22_REC90_Electricity,Ohio,2415.245283018868,53,0.0,47.0,4.0,2.0,0.0,0.0,0.0,88.67924528301887,7.547169811320754,3.7735849056603774,0.0,0.0,0.0,46.0,4.0,2.0,0.0,0.0,52.0,0.0,97.87234042553192,100.0,100.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,22.0
Ohio_Merged_Results_Pcredits3_REC0_None,Ohio,2415.245283018868,53,0.0,50.0,1.0,2.0,0.0,0.0,0.0,94.33962264150944,1.8867924528301887,3.7735849056603774,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,100.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
Ohio_Merged_Results_Pcredits3_REC120_Electricity,Ohio,2415.245283018868,53,0.0,47.0,4.0,2.0,0.0,0.0,0.0,88.67924528301887,7.547169811320754,3.7735849056603774,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,5.0,0.0,0.0,75.0,100.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,3.0
Ohio_Merged_Results_Pcredits3_REC30_Electricity,Ohio,2415.245283018868,53,0.0,47.0,3.0,3.0,0.0,0.0,0.0,88.67924528301887,5.6603773584905674,5.6603773584905674,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,33.33333333333333,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,3.0
Ohio_Merged_Results_Pcredits3_REC60_Electricity,Ohio,2415.245283018868,53,0.0,47.0,4.0,2.0,0.0,0.0,0.0,88.67924528301887,7.547169811320754,3.7735849056603774,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,50.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,3.0
Ohio_Merged_Results_Pcredits3_REC75_Electricity,Ohio,2415.245283018868,53,0.0,47.0,4.0,2.0,0.0,0.0,0.0,88.67924528301887,7.547169811320754,3.7735849056603774,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,100.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,3.0
Ohio_Merged_Results_Pcredits3_REC90_Electricity,Ohio,2415.245283018868,53,0.0,47.0,4.0,2.0,0.0,0.0,0.0,88.67924528301887,7.547169811320754,3.7735849056603774,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,25.0,100.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,3.0
Ohio_Merged_Results_Pcredits5_REC0_None,Ohio,2415.245283018868,53,0.0,51.0,1.0,1.0,0.0,0.0,0.0,96.22641509433964,1.8867924528301887,1.8867924528301887,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,100.0,100.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
Ohio_Merged_Results_Pcredits5_REC120_Electricity,Ohio,2415.245283018868,53,0.0,48.0,3.0,2.0,0.0,0.0,0.0,90.56603773584905,5.6603773584905674,3.7735849056603774,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,5.0,0.0,0.0,100.0,100.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,5.0
Ohio_Merged_Results_Pcredits5_REC30_Electricity,Ohio,2415.245283018868,53,0.0,47.0,3.0,3.0,0.0,0.0,0.0,88.67924528301887,5.6603773584905674,5.6603773584905674,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,100.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,5.0
Ohio_Merged_Results_Pcredits5_REC60_Electricity,Ohio,2415.245283018868,53,0.0,47.0,3.0,3.0,0.0,0.0,0.0,88.67924528301887,5.6603773584905674,5.6603773584905674,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,5.0,0.0,0.0,66.66666666666666,100.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,5.0
Ohio_Merged_Results_Pcredits5_REC75_Electricity,Ohio,2415.245283018868,53,0.0,47.0,4.0,2.0,0.0,0.0,0.0,88.67924528301887,7.547169811320754,3.7735849056603774,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,5.0,0.0,0.0,75.0,100.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,5.0
Ohio_Merged_Results_Pcredits5_REC90_Electricity,Ohio,2415.245283018868,53,0.0,47.0,4.0,2.0,0.0,0.0,0.0,88.67924528301887,7.547169811320754,3.7735849056603774,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,6.0,0.0,0.0,100.0,100.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,5.0
Ohio_Merged_Results_Pcredits22_REC120_Electricity,Ohio,2415.245283018868,53,0.0,47.0,4.0,2.0,0.0,0.0,0.0,88.67924528301887,7.547169811320754,3.7735849056603774,0.0,0.0,0.0,46.0,4.0,2.0,0.0,0.0,52.0,0.0,97.87234042553192,100.0,100.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,22.0
Pennsylvania_Merged_Results_Pcredits0_REC75_Electricity,Pennsylvania,1445.7161764705884,136,0.0,124.0,11.0,1.0,0.0,0.0,0.0,91.17647058823529,8.088235294117647,0.7352941176470588,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0
Pennsylvania_Merged_Results_Pcredits0_REC90_Electricity,Pennsylvania,1445.7161764705884,136,0.0,124.0,11.0,1.0,0.0,0.0,0.0,91.17647058823529,8.088235294117647,0.7352941176470588,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0
Pennsylvania_Merged_Results_Pcredits11_REC0_None,Pennsylvania,1445.7161764705884,136,0.0,129.0,6.0,1.0,0.0,0.0,0.0,94.85294117647058,4.411764705882354,0.7352941176470588,0.0,0.0,0.0,54.0,6.0,1.0,0.0,0.0,61.0,0.0,41.860465116279066,100.0,100.0,0.0,0.0,45.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,16.666666666666664,100.0,0.0,0.0,1.0,0.0,11.0
Pennsylvania_Merged_Results_Pcredits11_REC120_Electricity,Pennsylvania,1445.7161764705884,136,0.0,124.0,11.0,1.0,0.0,0.0,0.0,91.17647058823529,8.088235294117647,0.7352941176470588,0.0,0.0,0.0,9.0,11.0,1.0,0.0,0.0,21.0,0.0,7.258064516129032,100.0,100.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,11.0
