0.01,1,0,0,0.0005051256167568471,0.0012126974289079068,0,0,0,0,0,2
0.01,2,0,0,0,0.0029597885825714313,0,0,0,0,0,1
0.01,3,0,0,0,0.0031094065261611653,0,0,0,0,0,1
0.01,4,0,0,0.000523597254850988,0.0027784550291475494,0,0,0,0,0,74
0.01,5,0,0,0,0.003260206207216024,0,0,0,0,0,1
0.01,6,0,0,0,0.0036492747676588845,0,0,0,0,0,1
0.01,7,0,0,0.00018137189674398858,0.004497503085384018,0,0,0,0,0,5
0.01,8,0,0,0,0.002889243634869137,0,0,0,0,0,1
0.01,9,0,0,0.00041348835926635906,0.0023821157961794763,0,0,0,0,0,52
0.01,10,0,0,0.00037283340925497413,0.0027471323235630017,0,0,0,0,0,541
0.51,1,0.48151432411637135,0.0032549588180741614,0.0005051256167568471,0.0012126974289079068,0,0,0,0,0,334
0.51,2,0.4243075492731351,0.0014492676487675726,0,0.0029597885825714313,0,0,0,0,0,327
0.51,3,0.35669054263253,0.0013439707641632588,0,0.0031094065261611653,0,0,0,0,0,133
0.51,4,0.2586907035555781,0.0009351331278605703,0.000523597254850988,0.0027784550291475494,0,0,0,0,0,260
0.51,5,0,0,0,0.003260206207216024,0,0,0,0,0,1
0.51,6,0.2939127343808171,0.0008768793797863357,0,0.0036492747676588845,0,0,0,0,0,107
0.51,7,0.21784628587266905,0.00045391587708102163,0.00018137189674398858,0.004497503085384018,0,0,0,0,0,113
0.51,8,0.19016846480879382,0.00031142117436261716,0,0.002889243634869137,0,0,0,0,0,67
0.51,9,0.31968101222513995,0.0010252202833903462,0.00041348835926635906,0.0023821157961794763,0,0,0,0,0,273
0.51,10,0.3610215260742791,0.0015414475227278903,0.00037283340925497413,0.0027471323235630017,0,0,0,0,0,741
1.01,1,0.7432009270743648,0.005023917856692785,0.0005051256167568471,0.0012126974289079066,0,0,0,0,0,1125
1.01,2,0.7821633112348695,0.002671562136868607,0,0.0029597885825714313,0,0,0,0,0,608
1.01,3,0.687989459199227,0.002592268671863367,0,0.0031094065261611653,0,0,0,0,0,346
1.01,4,0.43120913061386734,0.001558764723782777,0.000523597254850988,0.0027784550291475494,0,0,0,0,0,504
1.01,5,0,0,0,0.003260206207216024,0,0,0,0,0,1
1.01,6,0.6104025666791482,0.0018211168196478565,0,0.0036492747676588845,0,0,0,0,0,283
1.01,7,0.4597941924399023,0.0009580511474044954,0.00018137189674398858,0.004497503085384018,0,0,0,0,0,299
1.01,8,0.49389930540011534,0.0008088128694693667,0,0.002889243634869137,0,0,0,0,0,208
1.01,9,0.5022622393897006,0.001610760150623936,0.00041348835926635906,0.0023821157961794763,0,0,0,0,0,559
1.01,10,0.5994925248237747,0.0025596431252505637,0.00037283340925497413,0.0027471323235630017,0,0,0,0,0,1036
1.51,1,0.7641843551283218,0.005165762430689603,0.0005051256167568471,0.0012126974289079066,0,0,0,0,0,1762
1.51,2,0.9158929548922605,0.003128329985015266,0,0.0029597885825714313,0,0,0,0,0,898
1.51,3,0.8469966872314092,0.003191390432111585,0,0.0031094065261611653,0,0,0,0,0,555
1.51,4,0.489230625068107,0.001768504853004239,0.000523597254850988,0.0027784550291475494,0,0,0,0,0,668
1.51,5,0,0,0,0.003260206207216024,0,0,0,0,0,1
1.51,6,0.7842770316764628,0.0023398658059710477,0,0.0036492747676588845,0,0,0,0,0,457
1.51,7,0.5743046235912672,0.0011966510509226068,0.00018137189674398858,0.004497503085384018,0,0,0,0,0,454
1.51,8,0.6825186183600062,0.0011176971422035438,0,0.002889243634869137,0,0,0,0,0,346
1.51,9,0.5541948387163331,0.0017773085290473337,0.00041348835926635906,0.0023821157961794763,0,0,0,0,0,741
1.51,10,0.6701084927903455,0.0028611509330279507,0.00037283340925497413,0.0027471323235630017,0,0,0,0,0,1242
2.01,1,0.7662216915083071,0.005179534494537517,0.0005051256167568471,0.0012126974289079064,0,0,0,0,0,5e3
2.01,2,0.9527513744294498,0.0032542238445788275,0,0.0029597885825714313,0,0,0,0,0,1091
2.01,3,0.9074396048546276,0.003419132703007795,0,0.0031094065261611653,0,0,0,0,0,716
2.01,4,0.5134056187782096,0.0018558942998356009,0.000523597254850988,0.0027784550291475494,0,0,0,0,0,777
2.01,5,0.07970363895626256,60334695320860624e-21,0,0.003260206207216024,0,0,0,0,0,28
2.01,6,0.8630027035639533,0.0025747413668527363,0,0.0036492747676588845,0,0,0,0,0,589
2.01,7,0.6274982628630054,0.0013074880905739297,0.00018137189674398858,0.004497503085384018,0,0,0,0,0,567
2.01,8,0.7849405006523701,0.00128542391486266,0,0.002889243634869137,0,0,0,0,0,460
2.01,9,0.5739801713793957,0.0018407602937255305,0.00041348835926635906,0.0023821157961794763,0,0,0,0,0,857
2.01,10,0.6945581624119926,0.002965543275167819,0.00037283340925497413,0.0027471323235630017,0,0,0,0,0,1369
2.51,1,0.7662404126870902,0.005179661046672964,0.0005051256167568471,0.0012126974289079064,0,0,0,0,0,5e3
2.51,2,0.9675623304294564,0.0033048122430527657,0,0.0029597885825714313,0,0,0,0,0,1223
2.51,3,0.9351027735277375,0.0035233644823714507,0,0.0031094065261611653,0,0,0,0,0,805
2.51,4,0.5262060514827803,0.0019021661932916497,0.000523597254850988,0.0027784550291475494,0,0,0,0,0,857
2.51,5,0.22379349379927577,0.00016940898107023356,0,0.003260206207216024,0,0,0,0,0,82
2.51,6,0.9019402426934819,0.0026909102876524326,0,0.0036492747676588845,0,0,0,0,0,685
2.51,7,0.655822252068323,0.001366505430947958,0.00018137189674398858,0.004497503085384018,0,0,0,0,0,651
2.51,8,0.8420713647737319,0.001378981807412902,0,0.002889243634869137,0,0,0,0,0,551
2.51,9,0.5839069051810348,0.0018725954307905047,0.00041348835926635906,0.0023821157961794763,0,0,0,0,0,939
2.51,10,0.7063236754510688,0.0030157782878135054,0.00037283340925497413,0.0027471323235630017,0,0,0,0,0,1458
3.01,1,0.7661807297053969,0.005179257599386306,0.0005051256167568471,0.0012126974289079064,0,0,0,0,0,5e3
3.01,2,0.9754300978302463,0.003331685440999694,0,0.0029597885825714313,0,0,0,0,0,1338
3.01,3,0.9503577149669944,0.0035808434251885742,0,0.0031094065261611653,0,0,0,0,0,892
3.01,4,0.5339821526780902,0.0019302757841404305,0.000523597254850988,0.0027784550291475494,0,0,0,0,0,921
3.01,5,0.33518608938311434,0.0002537318351276099,0,0.003260206207216024,0,0,0,0,0,130
